10256;Bota 7 Leguas C Medio Trattor Pta N 42 TBS;Par;42,5;Tambasa;0;0;null;10256;0;0
10257;Bota 7 Leguas C Medio Trattor Pta N 43 TBS;Par;42,5;Tambasa;0;0;null;10257;0;0
10258;Bota 7 Leguas C Medio Trattor Pta N 44 TBS;Par;42,5;Tambasa;0;0;null;10258;0;0
10259;Cuba Red Agua Rechaud RRTV7 ORC_12230;Un;175;Orcil;0;0;null;10259;0;0
10261;Cuba Red Agua Rechaud CDLR9 ORC_12245;Un;239;Orcil;0;0;null;10261;0;0
10262;Cuba Oval Agua Rechaud CDLO9 ORC_12235;Un;298;Orcil;0;0;null;10262;0;0
10263;Cuba Ret Agua Rechaud RRTR e RRTA ORC_12210;Un;219;Orcil;0;0;null;10263;0;0
10264;Cuba Red Agua Rechaud RRTV3 ORC_12220;Un;133;Orcil;0;0;null;10264;0;0
10265;Cuba Red Agua Rechaud RRTV5 ORC_12225;Un;135;Orcil;0;0;null;10265;0;0
10267;Cortador Sache Preto KOT_PRD00010;Un;6,5;Khort Premium;0;0;null;10267;0;0
10268;Porta Sache c/ Cortador Khort_PS-KBR;Un;15,9;Khort Premium;0;0;null;10268;0;0
10270;Colher Sobremesa Buzios TRM_23756-000;Un;1,9;Tramontina;0;0;null;10270;0;0
10271;Garfo Sobremesa Buzios TRM_23755-000;Un;1,9;Tramontina;0;0;null;10271;0;0
10272;Colher Cha Buzios TRM_23757-000;Un;1,6;Tramontina;0;0;null;10272;0;0
10273;Colher Cafe Buzios TRM_23758-000;Un;1,1;Tramontina;0;0;null;10273;0;0
10274;Margariteira LGL_LGBM;Un;51,4;Le Galo;0;0;null;10274;0;0
10275;Dosador Bebidas Duplo Inox Jigger 25ml - 50ml POP;Un;13,9;Le Galo;0;0;null;10275;0;0
10276;Abridor Garrafa Inox Barman LGL_LGAG;Un;11,7;Le Galo;0;0;null;10276;0;0
10277;Socador Caipir Macerador 22cm Pto LGL_LGMP;Un;13,5;Le Galo;0;0;null;10277;0;0
10278;Socador Caipir Macerador 25cm Pto LGL_LGMPC;Un;24,9;Le Galo;0;0;null;10278;0;0
10279;Socador Caipir Macerador 30cm Pto LGL_LGMP30;Un;32,6;Le Galo;0;0;null;10279;0;0
10280;Colher Arroz C Pto Baquelite 33cm LGL_LGCB33;Un;14,4;Le Galo;0;0;null;10280;0;0
10281;Rechaud Porc Red Tpa Vidro 26cm TBS_PRC13R;Un;92,1;Tambasa;0;0;null;10281;0;0
10283;Colher Arroz C Pto Baquelite 28cm LGL_LGCB28;Un;12,2;Le Galo;0;0;null;10283;0;0
10284;Pa Gelo C/ Quebra Gelo Inox POP;Un;15,4;Le Galo;0;0;null;10284;0;0
10285;Pa Gelo Inox 300ml LGL_LGPG10;Un;31,7;Le Galo;0;0;null;10285;0;0
10287;Tela Plastica Bar 0,60x1m Preta POP;Un;27,1;Le Galo;0;0;null;10287;0;0
10288;Pegador Mult Inox Vinil 30cm Colorido LGL_LGPGV;Un;26,5;Le Galo;0;0;null;10288;0;0
10289;Coqueteleira Minitin Polic Preta 300ml LGL_LGCPOL1;Un;13,3;Le Galo;0;0;null;10289;0;0
10291;Colher Arroz Victoria 25cm MMX_GX2094;Un;8,3;Marcamix;0;0;null;10291;0;0
10293;Espremedor Alho Inox POP;Un;36,5;Marcamix;0;0;null;10293;0;0
10294;Pa Gelo/Cereais Inox Arredondada MMX_GX0117;Un;31;Marcamix;0;0;null;10294;0;0
10297;Pote Red 12,5x12,5cm Grad 0,9L CBO_RFSCW1-135;Un;62,3;Cambro;0;0;null;10297;0;0
